2022-02-14T14:23:06.420844576+09:00,4216
2022-02-14T14:23:16.423644364+09:00,6064
2022-02-14T14:23:26.425348993+09:00,6064
2022-02-14T14:23:36.427421370+09:00,6064
2022-02-14T14:23:46.429619837+09:00,6064
2022-02-14T14:23:56.432191241+09:00,6064
2022-02-14T14:24:06.439328570+09:00,6064
2022-02-14T14:24:16.443855456+09:00,6128
2022-02-14T14:24:26.446559386+09:00,6128
2022-02-14T14:24:36.451782422+09:00,6624
2022-02-14T14:24:46.453947968+09:00,6624
2022-02-14T14:24:56.456114725+09:00,6624
2022-02-14T14:25:06.458455777+09:00,6624
2022-02-14T14:25:16.460193705+09:00,6624
2022-02-14T14:25:26.461644298+09:00,6624
2022-02-14T14:25:36.463379808+09:00,6624
2022-02-14T14:25:46.465411564+09:00,6624
2022-02-14T14:25:56.467401004+09:00,6624
2022-02-14T14:26:06.469358148+09:00,6624
2022-02-14T14:26:16.470740099+09:00,6624
2022-02-14T14:26:26.472772429+09:00,6624
2022-02-14T14:26:36.473916185+09:00,6624
2022-02-14T14:26:46.476010633+09:00,6624
2022-02-14T14:26:56.477877870+09:00,6624
2022-02-14T14:27:06.480598017+09:00,6624
2022-02-14T14:27:16.482135255+09:00,6624
2022-02-14T14:27:26.484119503+09:00,6624
2022-02-14T14:27:36.486313527+09:00,6624
2022-02-14T14:27:46.488088788+09:00,6624
2022-02-14T14:27:56.489998630+09:00,6624
2022-02-14T14:28:06.492325120+09:00,6624
2022-02-14T14:28:16.493603187+09:00,6624
2022-02-14T14:28:26.499967319+09:00,6624
2022-02-14T14:28:36.501783705+09:00,6624
2022-02-14T14:28:46.503148217+09:00,6624
2022-02-14T14:28:56.507344129+09:00,6624
2022-02-14T14:29:06.509435484+09:00,6624
2022-02-14T14:29:16.511338007+09:00,6624
2022-02-14T14:29:26.514848913+09:00,6624
2022-02-14T14:29:36.517892785+09:00,6624
2022-02-14T14:29:46.519986754+09:00,6624
2022-02-14T14:29:56.523855166+09:00,6624
2022-02-14T14:30:06.526021405+09:00,6624
2022-02-14T14:30:16.529099574+09:00,6624
2022-02-14T14:30:26.531730236+09:00,6624
2022-02-14T14:30:36.534275776+09:00,6624
2022-02-14T14:30:46.538057833+09:00,6624
2022-02-14T14:30:56.540646042+09:00,6624
2022-02-14T14:31:06.541990719+09:00,6624
2022-02-14T14:31:16.543983495+09:00,6624
2022-02-14T14:31:26.546405350+09:00,6624
2022-02-14T14:31:36.548738963+09:00,6624
2022-02-14T14:31:46.550097155+09:00,6624
2022-02-14T14:31:56.552539925+09:00,6624
2022-02-14T14:32:06.555963501+09:00,6624
2022-02-14T14:32:16.557828798+09:00,6624
2022-02-14T14:32:26.562668149+09:00,6624
2022-02-14T14:32:36.571127615+09:00,6624
2022-02-14T14:32:46.573189920+09:00,6624
