2022-02-14T12:47:44.538361239+09:00,4044
2022-02-14T12:47:54.540278544+09:00,6012
2022-02-14T12:48:04.542593737+09:00,6052
2022-02-14T12:48:14.544717317+09:00,6052
2022-02-14T12:48:24.546840562+09:00,6052
2022-02-14T12:48:34.549136901+09:00,6204
2022-02-14T12:48:44.550381775+09:00,6204
2022-02-14T12:48:54.551858959+09:00,6556
2022-02-14T12:49:04.553822651+09:00,6556
2022-02-14T12:49:14.556248027+09:00,6556
2022-02-14T12:49:24.557844696+09:00,6556
2022-02-14T12:49:34.560350051+09:00,6556
2022-02-14T12:49:44.562218368+09:00,6556
2022-02-14T12:49:54.563608043+09:00,6556
2022-02-14T12:50:04.565880051+09:00,6556
2022-02-14T12:50:14.568279807+09:00,6556
2022-02-14T12:50:24.569659994+09:00,6588
2022-02-14T12:50:34.572050326+09:00,6960
2022-02-14T12:50:44.573982336+09:00,6960
2022-02-14T12:50:54.576048365+09:00,6960
2022-02-14T12:51:04.578342635+09:00,6960
2022-02-14T12:51:14.579693235+09:00,6960
2022-02-14T12:51:24.581529659+09:00,6960
2022-02-14T12:51:34.582559293+09:00,6960
2022-02-14T12:51:44.583886813+09:00,6960
2022-02-14T12:51:54.586227962+09:00,6960
2022-02-14T12:52:04.587564926+09:00,6960
2022-02-14T12:52:14.589055213+09:00,6960
2022-02-14T12:52:24.591101895+09:00,6960
2022-02-14T12:52:34.593105750+09:00,6960
2022-02-14T12:52:44.596148044+09:00,6960
2022-02-14T12:52:54.597954171+09:00,6960
2022-02-14T12:53:04.599361694+09:00,6960
2022-02-14T12:53:14.601470243+09:00,6960
2022-02-14T12:53:24.602628103+09:00,6960
2022-02-14T12:53:34.605178891+09:00,6960
2022-02-14T12:53:44.607661717+09:00,6960
2022-02-14T12:53:54.610640917+09:00,6960
2022-02-14T12:54:04.612904821+09:00,6960
2022-02-14T12:54:14.615407126+09:00,6960
2022-02-14T12:54:24.616832934+09:00,6960
2022-02-14T12:54:34.618511275+09:00,6960
2022-02-14T12:54:44.623754333+09:00,6960
2022-02-14T12:54:54.625591953+09:00,6960
2022-02-14T12:55:04.628667769+09:00,6960
2022-02-14T12:55:14.630811749+09:00,6960
2022-02-14T12:55:24.632603802+09:00,6960
2022-02-14T12:55:34.635608146+09:00,6960
2022-02-14T12:55:44.638233481+09:00,6960
2022-02-14T12:55:54.643354308+09:00,6960
2022-02-14T12:56:04.645058294+09:00,6960
2022-02-14T12:56:14.650622294+09:00,6960
2022-02-14T12:56:24.662707454+09:00,6960
2022-02-14T12:56:34.665157879+09:00,6960
2022-02-14T12:56:44.668708679+09:00,6960
2022-02-14T12:56:54.671820249+09:00,6960
2022-02-14T12:57:04.675621423+09:00,6960
2022-02-14T12:57:14.683201618+09:00,6960
2022-02-14T12:57:24.685917937+09:00,6960
